order_id|customer_id|order_date|order_time|order_status|payment_method|shipping_address|shipping_city|shipping_state|shipping_postal_code|order_total|tax_amount|shipping_fee|discount_code|discount_amount|notes
430|175|2025-07-02|09:48:11|pending|paypal|174 Schwartz Shores Suite 421|Kimberlyfurt|MS|44102|2859.93|227.7|13.65|SPEECH|0.0|
1663|445|2025-09-08|09:48:11|pending|debit_card|65742 Kathleen Flat|New Patrickfurt|IN|05991|984.97|78.8|0.03||0.0|
557|277|2025-09-17|09:48:11|processing|debit_card|93106 Warren Squares Apt. 356|Brownchester|SD|07271|3919.64|313.08|6.1||0.0|
642|177|2025-05-25|09:48:11|pending|debit_card|517 Holland Fall Apt. 634|Mosleystad|NM|11624|5090.63|407.25|0.0|SENSE|0.0|
1752|326|2025-09-20|09:48:11|cancelled|bank_transfer|670 Cruz Cape Apt. 362|Patelport|AZ|71482|1439.66|114.41|9.5||0.0|
258|324|2025-04-18|09:48:11|pending|paypal|56033 Brianna Forks Suite 890|East Samuelport|AZ|41674|1323.04|104.61|15.37||0.0|
299|278|2025-08-28|09:48:11|delivered|paypal|47554 Collin Bridge Apt. 555|Johnview|IL|77089|1037.0|82.02|11.8||0.0|
618|323|2025-07-24|09:48:11|processing|paypal|0107 Debra Meadows|Turnerbury|AK|07756|5792.67|462.58|10.36||0.0|
990|384|2025-09-22|09:48:11|delivered|bank_transfer|401 Erickson Skyway|Jasonland|AR|99482|4173.72|333.81|1.13||0.0|
1159|389|2025-04-15|09:48:11|delivered|credit_card|755 Huang Throughway Apt. 250|East Bonniehaven|UT|84689|3584.73|287.18|0.5|CENTER|5.48|
1899|58|2025-06-17|09:48:11|delivered|debit_card|7240 Kenneth Rapids|Smallberg|PR|66589|2511.98|202.59|0.0||20.45|
622|49|2025-05-18|09:48:11|shipped|paypal|258 David Flats|East Kristy|AK|47804|556.56|43.75|9.71|COLD|0.0|About miss rich stuff floor.
1710|316|2025-04-26|09:48:11|processing|paypal|98038 Anna Park|Jennifertown|AS|64065|1916.91|152.39|11.99|IDEA|0.0|
1652|331|2025-04-15|09:48:11|cancelled|bank_transfer|5137 Cox Knoll|South Kristie|IN|75125|2724.1|217.93|0.0|WHY|0.0|
223|326|2025-09-30|09:48:11|processing|debit_card|670 Cruz Cape Apt. 362|Patelport|AZ|71482|1709.6|136.4|4.66||0.0|
1959|15|2025-08-21|09:48:11|cancelled|bank_transfer|231 Russell Plains Suite 603|Priceshire|UT|03061|1915.32|152.39|10.4||0.0|
75|75|2025-06-02|09:48:11|cancelled|bank_transfer|9825 Timothy Hill Suite 112|New Timothy|NJ|13296|3499.44|279.96|0.0||0.0|
31|467|2025-05-21|09:48:11|shipped|bank_transfer|073 Clay Courts|New Brandishire|KY|00513|265.24|20.84|4.74||0.0|
741|40|2025-08-08|09:48:11|delivered|bank_transfer|147 Johnson Land Suite 119|Fordside|WY|97352|1573.95|125.11|10.13||0.0|
426|427|2025-04-11|09:48:11|shipped|bank_transfer|47165 Smith Ranch|Matthewstad|IL|40318|4530.74|361.38|13.5||0.0|
1309|417|2025-07-08|09:48:11|shipped|debit_card|2925 David Ways Suite 875|West Marie|MS|72607|6686.28|533.83|13.36||0.0|
124|306|2025-08-22|09:48:11|shipped|credit_card|580 Jordan Tunnel|West Markfurt|KY|92076|1779.98|142.4|0.0||0.0|
1185|244|2025-07-21|09:48:11|cancelled|paypal|4602 Hall Rue Apt. 514|North Michaelside|ID|44247|2760.82|220.44|5.29||0.0|
1873|384|2025-07-13|09:48:11|pending|bank_transfer|401 Erickson Skyway|Jasonland|AR|99482|2573.71|205.62|3.48||0.0|
1990|4|2025-06-06|09:48:11|shipped|paypal|2880 Burns Creek|Natashaport|IA|08093|2004.25|163.71|0.0||42.13|
165|278|2025-08-28|09:48:11|processing|debit_card|47554 Collin Bridge Apt. 555|Johnview|IL|77089|90.2|6.34|10.94||0.0|
1700|200|2025-09-17|09:48:11|processing|debit_card|6246 Gallagher Port|Kellerside|OK|62081|3009.93|241.81|6.49||19.18|Others party minute trip grow hospital executive.
957|335|2025-08-15|09:48:11|delivered|debit_card|90883 Tracy View|Dennishaven|DC|59987|2131.92|171.08|0.0||6.57|Through between skin feel event.
970|206|2025-09-25|09:48:11|processing|paypal|34764 Tracy Landing|West Amyfort|TX|32790|275.87|24.99|11.88||48.43|
601|444|2025-09-17|09:48:11|shipped|bank_transfer|870 Jones Isle Apt. 482|North Dustinside|KY|08350|3838.3|306.33|9.23||0.0|
1278|106|2025-06-27|09:48:11|processing|credit_card|666 Sanford Lights|North Amandastad|AL|42734|403.12|31.36|11.18||0.0|
1619|65|2025-09-05|09:48:11|cancelled|paypal|54033 Julie Throughway Suite 393|Oscarside|SD|47589|3049.65|243.2|9.59||0.0|
553|380|2025-08-02|09:48:11|cancelled|credit_card|7742 Douglas Lakes|South Trevorshire|ID|16994|1074.8|87.5|0.0||18.9|
1046|213|2025-08-21|09:48:11|delivered|debit_card|71504 Phillip Ramp|South Mariahfort|NH|82860|6645.08|531.61|0.0||0.0|
1714|137|2025-04-06|09:48:11|processing|debit_card|449 Nelson Mills Suite 987|Lake Jimmy|KS|98002|6826.05|545.35|9.12||0.0|Born development would her possible.
1118|158|2025-05-03|09:48:11|cancelled|debit_card|407 Foley Plains|New Nicolebury|IL|77684|1717.56|136.46|11.82||0.0|
838|144|2025-09-10|09:48:11|processing|debit_card|4857 Kimberly Parkways Suite 209|Kimberlybury|MD|95004|2938.51|234.41|8.33||0.0|
906|428|2025-08-23|09:48:11|pending|paypal|0717 Stephens Corner|Lake Maria|SC|12822|2585.88|206.1|9.57|RELATIONSHIP|0.0|
1273|9|2025-08-20|09:48:11|pending|paypal|8498 Elizabeth Plaza|Sarahville|FM|18102|2737.38|218.83|1.99||0.0|
157|464|2025-04-14|09:48:11|cancelled|credit_card|584 Joseph Shoals Suite 601|East Rachelview|AS|32521|2705.22|216.42|0.0||0.0|
566|472|2025-08-30|09:48:11|delivered|debit_card|2182 Mitchell Pike Apt. 224|West Nicolaston|NY|57476|5381.88|430.55|0.0||0.0|Window cause minute particular that light such child.
267|428|2025-04-10|09:48:11|delivered|paypal|0717 Stephens Corner|Lake Maria|SC|12822|6283.83|502.71|0.0||0.0|
313|146|2025-07-04|09:48:11|shipped|paypal|113 Lopez Pine|Reeseshire|MI|88908|5764.5|460.04|13.98||0.0|
820|98|2025-08-08|09:48:11|cancelled|bank_transfer|4349 Edward Square Apt. 158|Arellanoshire|IN|73062|1036.4|85.74|5.7|SOLDIER|41.07|
1604|294|2025-08-05|09:48:11|shipped|bank_transfer|644 Christopher Cliff|Richardport|VI|93851|669.98|53.85|8.02||11.19|
1432|457|2025-09-28|09:48:11|pending|debit_card|95055 Brady Avenue|Michelleland|DC|13080|308.63|27.2|0.0||31.37|
720|422|2025-07-11|09:48:11|pending|debit_card|3365 Joshua Shoal|West Kayleeville|ME|19092|953.93|75.12|14.93||0.0|
794|394|2025-08-10|09:48:11|shipped|debit_card|7184 Natasha Circle|Lake Nathanielburgh|AL|69853|2152.62|171.95|3.19||0.0|Kind science she style probably they beyond.
1658|302|2025-05-23|09:48:11|pending|bank_transfer|46199 Martin Ford|Hamiltonmouth|NE|78663|1622.5|129.8|0.0||0.0|
1441|50|2025-09-01|09:48:11|processing|bank_transfer|68018 Kevin Estates|Sarahbury|MI|68513|1090.66|87.23|0.29||0.0|Pretty reason because each market decade capital.
857|414|2025-07-12|09:48:11|cancelled|paypal|0425 Sutton Meadow Apt. 928|Annettefort|CA|02822|1110.61|88.36|6.06||0.0|
803|267|2025-09-06|09:48:11|processing|debit_card|9215 Jennifer Wall Apt. 606|Port Karenville|HI|79026|3744.98|299.6|0.0||0.0|
1044|449|2025-06-02|09:48:11|pending|paypal|91090 Kristine Lock|Rodriguezshire|LA|81167|3409.88|272.68|14.35||12.98|
8|2|2025-07-05|09:48:11|shipped|paypal|7525 Clark Grove Apt. 928|East Steven|KY|84387|2641.01|212.98|5.98||27.16|
928|293|2025-09-23|09:48:11|delivered|bank_transfer|12166 Richard Circles Suite 597|Lake Judith|DE|36988|2073.31|165.26|7.57|YOUR|0.0|
808|6|2025-05-05|09:48:11|shipped|credit_card|6701 Richard Junction Apt. 333|Stevenland|NV|72633|2889.66|230.03|14.28||0.0|Modern pay push school.
376|422|2025-08-01|09:48:11|shipped|debit_card|3365 Joshua Shoal|West Kayleeville|ME|19092|896.04|71.48|2.56||0.0|
1369|119|2025-07-29|09:48:11|pending|credit_card|8112 Courtney Fords|Port Gina|MP|14122|5381.29|432.8|2.13||30.86|
940|19|2025-05-04|09:48:11|delivered|debit_card|73545 Beard Squares Suite 808|North John|MT|64539|2194.72|175.31|3.37||0.0|
1692|78|2025-06-15|09:48:11|cancelled|credit_card|3842 Cunningham Trail|West Kimberlystad|ND|99694|2262.39|180.64|4.37||0.0|
259|332|2025-08-10|09:48:11|processing|credit_card|0216 Cannon Station|Newtonberg|VI|04967|4221.26|336.86|10.57||0.0|
1392|92|2025-08-11|09:48:11|processing|debit_card|8759 Price Falls Apt. 593|Port Kimberlyton|AS|62325|2344.2|187.54|0.0||0.0|
1535|300|2025-09-11|09:48:11|shipped|debit_card|640 Miller Divide|Hoville|CT|19091|1745.52|139.46|2.3|THUS|0.0|
208|296|2025-07-13|09:48:11|processing|paypal|90550 Mosley Parkway|Lake Victormouth|MT|54291|954.48|76.36|0.0||0.0|
1551|474|2025-04-04|09:48:11|delivered|bank_transfer|4818 Jose Street|Suzanneburgh|OH|62582|247.06|18.92|10.56||0.0|
651|187|2025-07-07|09:48:11|shipped|credit_card|12412 Hernandez Ford Apt. 468|South Michael|NV|97194|1378.73|110.3|0.0||0.0|
335|420|2025-05-05|09:48:11|pending|debit_card|28094 Hawkins Pass Suite 239|Matthewmouth|MH|34624|611.62|47.7|15.42||0.0|
347|385|2025-05-20|09:48:11|delivered|bank_transfer|2450 Abigail Pine|Port Courtneyfort|IN|87063|6335.71|506.86|0.0||0.0|
1096|470|2025-05-24|09:48:11|delivered|paypal|08981 Amber Corner|Alicialand|KS|34729|326.21|26.1|0.0|POLITICAL|0.0|
840|18|2025-07-23|09:48:11|shipped|bank_transfer|919 Michael Meadow Suite 185|Yumouth|VT|20553|4168.26|334.01|15.43||22.28|
1006|47|2025-08-13|09:48:11|pending|debit_card|54479 Jackson Mills|Hillton|CA|88474|159.17|12.66|0.97||0.0|
171|69|2025-05-25|09:48:11|cancelled|bank_transfer|50392 Hickman Hills|New John|MP|51508|3110.1|248.33|5.98|INCREASE|0.0|
864|259|2025-08-24|09:48:11|cancelled|bank_transfer|30234 Alexander Road|South Davidland|MA|04389|6781.84|542.02|12.35|LAST|5.7|
1144|110|2025-06-22|09:48:11|processing|bank_transfer|110 Melissa Shore Apt. 557|North Richard|NH|36130|4758.34|380.67|0.0||0.0|
717|133|2025-08-14|09:48:11|pending|credit_card|343 James Gateway|Ericville|DE|10788|8366.18|668.75|6.85|PROBABLY|0.0|
482|327|2025-06-21|09:48:11|pending|paypal|3204 Miller Gateway Suite 596|New Joshuaview|TN|33336|444.99|34.97|7.9||0.0|
532|367|2025-04-08|09:48:11|delivered|paypal|153 Clark Drive|Victorshire|PW|84208|519.39|41.55|0.0|PUSH|0.0|
305|190|2025-08-14|09:48:11|processing|credit_card|1509 Brandy Forges Suite 301|Rhodesland|NY|52198|2190.8|174.01|15.64||0.0|Church nature region they.
1732|461|2025-08-17|09:48:11|cancelled|paypal|694 Wright Walks Apt. 649|Lake Johnny|DC|76079|4042.8|322.3|14.1|ACCEPT|0.0|Why wonder in.
1008|102|2025-09-05|09:48:11|cancelled|debit_card|140 Williams Walk Apt. 333|Denisehaven|AK|89918|5123.0|409.46|4.8||0.0|Bring three indeed laugh.
634|479|2025-06-04|09:48:11|cancelled|bank_transfer|433 Moreno Junctions|New Donaldchester|ID|22861|50.34|4.03|0.0||0.0|
1499|64|2025-08-19|09:48:11|shipped|debit_card|6287 Melissa Hills|Faulknerside|NC|18076|3934.33|314.31|5.48||0.0|Measure professor year body politics.
420|249|2025-06-02|09:48:11|pending|bank_transfer|48413 Jenkins Track|West Charlesville|NY|43232|102.74|8.54|3.22||7.29|
1282|138|2025-06-29|09:48:11|shipped|bank_transfer|3347 David Villages Apt. 005|Michellemouth|VI|71356|5743.88|459.51|0.0||0.0|
1636|220|2025-07-27|09:48:11|shipped|paypal|665 Marsh Vista Apt. 934|Lake Timothyburgh|ID|20989|5266.2|421.3|0.0||0.0|
1523|198|2025-05-03|09:48:11|cancelled|bank_transfer|912 Michael Flat Suite 396|East Maryfort|KY|94020|2918.93|233.51|0.0||0.0|
1473|41|2025-06-04|09:48:11|pending|debit_card|5466 Shelton Center|Cameronville|OH|89417|4876.32|388.96|14.38||0.0|
1023|29|2025-04-20|09:48:11|shipped|paypal|4367 John Ports Suite 944|Port Dominiqueview|AL|74678|4132.95|330.08|7.01||0.0|
750|210|2025-07-17|09:48:11|cancelled|paypal|3973 Aguilar Rue Suite 107|Ericksonview|CA|12989|5134.83|410.64|1.83|THEIR|0.0|
15|281|2025-07-12|09:48:11|cancelled|debit_card|59551 Bowen Lodge|Markton|SC|01865|1966.46|157.32|0.0||0.0|
485|130|2025-04-09|09:48:11|cancelled|bank_transfer|012 Frost Mews Apt. 143|Christopherton|VA|50875|4797.06|383.76|0.0||0.0|
682|71|2025-04-16|09:48:11|processing|bank_transfer|886 Anthony Knoll Apt. 995|Smithchester|MS|11602|5256.36|419.87|7.95||0.0|
181|59|2025-04-03|09:48:11|delivered|paypal|122 Morris Gateway Apt. 463|Molinamouth|ME|76845|2341.65|187.33|0.0||0.0|Increase rise record almost.
1274|313|2025-08-19|09:48:11|processing|debit_card|07272 Hanson Shores Apt. 474|Port Kennethmouth|AZ|28986|8400.95|672.08|0.0||0.0|
571|266|2025-08-13|09:48:11|delivered|debit_card|01367 Watts Extensions Suite 176|Cynthiamouth|MN|02021|3418.66|275.94|4.04||34.63|
52|435|2025-04-26|09:48:11|processing|debit_card|75367 Randolph Mount Suite 249|West Davidfurt|GU|72680|1344.72|107.35|2.86|AGREE|0.0|Growth major describe sure century relationship recognize defense.
1691|457|2025-07-17|09:48:11|processing|paypal|95055 Brady Avenue|Michelleland|DC|13080|1230.26|97.75|8.38|COMPUTER|0.0|
785|141|2025-04-23|09:48:11|cancelled|bank_transfer|1204 Jones Mountains|East Paula|KS|50515|2641.25|211.84|14.01||20.7|
81|3|2025-07-26|09:48:11|processing|bank_transfer|653 William Course Apt. 122|Carlsonfurt|MS|78605|3021.72|241.02|8.93||0.0|
1299|222|2025-09-11|09:48:11|cancelled|paypal|2478 Oconnor Courts|Port Jameschester|WI|01364|5357.57|431.48|8.2||44.09|
1746|202|2025-06-05|09:48:11|pending|bank_transfer|357 Jackson Hills|Taraborough|NM|83789|904.68|72.37|0.0||0.0|
1838|35|2025-04-06|09:48:11|pending|bank_transfer|1565 Brooks Drives Suite 111|South Colinstad|AS|17555|5346.37|427.24|5.84|MIGHT|0.0|
859|276|2025-08-30|09:48:11|cancelled|credit_card|4471 Wright Drives Apt. 341|Virginiabury|TN|56751|3052.24|243.34|10.54||0.0|
901|220|2025-09-07|09:48:11|processing|bank_transfer|665 Marsh Vista Apt. 934|Lake Timothyburgh|ID|20989|912.41|72.37|7.73|WHERE|0.0|
296|461|2025-07-18|09:48:11|delivered|paypal|694 Wright Walks Apt. 649|Lake Johnny|DC|76079|291.39|22.74|15.12|PERFORM|7.95|
364|124|2025-08-23|09:48:11|shipped|bank_transfer|816 Shaw Shore Apt. 928|Lake Jessica|MI|05798|3076.53|245.02|13.75|ABOUT|0.0|
1806|472|2025-07-20|09:48:11|delivered|credit_card|2182 Mitchell Pike Apt. 224|West Nicolaston|NY|57476|4452.7|356.21|0.02||0.0|
626|267|2025-08-03|09:48:11|shipped|credit_card|9215 Jennifer Wall Apt. 606|Port Karenville|HI|79026|4334.49|346.24|6.5||0.0|
95|5|2025-08-16|09:48:11|delivered|bank_transfer|8713 Caleb Brooks Apt. 930|Lake Crystalbury|CA|04618|3432.74|274.62|0.0|REACH|0.0|
1486|115|2025-04-22|09:48:11|shipped|paypal|39452 William Square|Jenniferstad|OH|63464|2168.44|175.08|1.38||21.47|
782|7|2025-07-02|09:48:11|shipped|paypal|4687 James Forge Apt. 980|Brianshire|NJ|66410|5912.35|474.54|12.38|MAGAZINE|31.81|
640|137|2025-08-31|09:48:11|delivered|bank_transfer|449 Nelson Mills Suite 987|Lake Jimmy|KS|98002|3163.52|252.06|12.79||0.0|
530|201|2025-08-21|09:48:11|pending|debit_card|65565 Donna Gateway Apt. 491|Port Kevinmouth|GA|03084|7809.41|627.66|7.65||43.96|
1545|394|2025-09-20|09:48:11|processing|credit_card|7184 Natasha Circle|Lake Nathanielburgh|AL|69853|2560.6|207.57|0.0||34.04|
1497|163|2025-04-09|09:48:11|cancelled|credit_card|078 James Orchard Suite 521|East Jenny|NH|51302|5351.93|427.92|2.98||0.0|
1246|45|2025-07-25|09:48:11|shipped|bank_transfer|96218 Jones Pine Apt. 670|Zavalaview|WA|02629|7371.7|589.4|14.7|GOVERNMENT|10.45|
1669|194|2025-09-25|09:48:11|cancelled|debit_card|518 Morrow Bridge Apt. 845|East Ericbury|MP|25197|5333.07|426.65|0.0|PUT|0.0|
460|292|2025-05-20|09:48:11|processing|bank_transfer|6692 Richardson Vista Suite 516|Bakerton|RI|84893|362.06|28.94|0.3||0.0|Particularly usually above soon street cut image move.
1893|446|2025-07-02|09:48:11|cancelled|credit_card|37271 Elizabeth Valleys Suite 957|Barbaraside|FM|97771|2505.27|200.42|0.0||0.0|
1539|96|2025-05-07|09:48:11|processing|bank_transfer|1152 Martin Club Apt. 599|Bushchester|SD|22127|6742.2|539.38|0.0||0.0|Throw although morning store.
892|486|2025-04-26|09:48:11|cancelled|paypal|869 Solomon Loaf|North Darrylfurt|NY|26985|1885.88|151.35|0.0||5.95|
880|263|2025-04-11|09:48:11|pending|paypal|9040 Melanie Manors Suite 528|North Randall|ND|60873|5687.45|454.95|0.61||0.0|
1507|4|2025-08-12|09:48:11|shipped|credit_card|2880 Burns Creek|Natashaport|IA|08093|4274.85|340.84|14.29|BEAT|0.0|
1020|165|2025-06-13|09:48:11|delivered|paypal|016 Christopher Lock Apt. 997|Larryborough|VT|99906|4235.01|337.86|11.82||0.0|
24|21|2025-06-13|09:48:11|shipped|paypal|477 Peterson Center|Shelleyfort|DE|09065|3952.7|316.22|0.0||0.0|
767|440|2025-07-12|09:48:11|shipped|bank_transfer|472 Thomas Mews|Garrettland|IN|12595|2062.74|163.93|13.56||0.0|Detail single operation century.
1465|438|2025-09-24|09:48:11|pending|credit_card|772 Jefferson Terrace Suite 084|Marcfort|NY|81193|4022.54|321.73|0.9||0.0|
1091|141|2025-09-24|09:48:11|delivered|debit_card|1204 Jones Mountains|East Paula|KS|50515|7632.54|609.35|15.72||0.0|
1836|69|2025-05-20|09:48:11|processing|debit_card|50392 Hickman Hills|New John|MP|51508|2779.44|222.36|0.0||0.0|
1342|169|2025-04-18|09:48:11|processing|bank_transfer|6683 Thomas Field Suite 562|Lake Alfredfort|TN|57744|4849.55|387.96|0.0||0.0|
1823|435|2025-07-15|09:48:11|delivered|credit_card|75367 Randolph Mount Suite 249|West Davidfurt|GU|72680|3428.69|274.3|0.0||0.0|
257|197|2025-04-07|09:48:11|delivered|credit_card|275 Hawkins Canyon|West Tristanfurt|LA|60393|1901.71|150.94|14.95||0.0|
1822|410|2025-05-04|09:48:11|processing|debit_card|3792 Roberts Springs|South Jacksontown|CO|23550|4945.8|395.66|0.0||0.0|
719|293|2025-06-23|09:48:11|pending|debit_card|12166 Richard Circles Suite 597|Lake Judith|DE|36988|2430.66|194.45|0.0||0.0|
1966|388|2025-04-15|09:48:11|cancelled|credit_card|74555 Joshua Tunnel Apt. 574|East Angela|VI|72233|3566.86|288.91|2.77||47.23|
875|342|2025-07-21|09:48:11|processing|credit_card|11823 Watkins Corner Apt. 697|North Katrina|KS|54484|283.24|22.66|0.0|POSITION|0.0|
1285|118|2025-06-18|09:48:11|shipped|debit_card|3355 Carter Terrace|Barajastown|DE|88180|148.94|11.62|3.71||0.0|
1506|487|2025-05-10|09:48:11|shipped|credit_card|620 Walker Harbors Suite 077|North Jennifer|NV|18815|748.73|58.93|12.09||0.0|
1163|59|2025-09-25|09:48:11|processing|credit_card|122 Morris Gateway Apt. 463|Molinamouth|ME|76845|3050.45|244.04|0.0||0.0|
261|304|2025-07-31|09:48:11|delivered|bank_transfer|655 James Unions Suite 704|Wilsonmouth|GA|79331|3972.48|317.8|0.0||0.0|
411|56|2025-05-23|09:48:11|delivered|bank_transfer|78585 Bishop Fields Apt. 484|Stewartstad|OH|95090|4817.73|385.42|0.0||0.0|
360|381|2025-09-07|09:48:11|cancelled|credit_card|5290 Welch Underpass Apt. 202|Port Lauraburgh|MO|42775|1214.09|96.78|4.37||0.0|
1528|251|2025-08-21|09:48:11|processing|bank_transfer|90063 Nicholas Garden Apt. 106|North Matthewborough|TX|88181|861.37|68.23|8.51||0.0|
1801|41|2025-04-29|09:48:11|processing|debit_card|5466 Shelton Center|Cameronville|OH|89417|3071.34|245.21|6.23||0.0|
1482|219|2025-08-02|09:48:11|cancelled|debit_card|069 Tran Grove|Smallville|NM|82119|5728.02|457.16|13.56||0.0|
184|394|2025-06-08|09:48:11|shipped|debit_card|7184 Natasha Circle|Lake Nathanielburgh|AL|69853|2346.78|187.74|0.0||0.0|
61|473|2025-08-15|09:48:11|cancelled|bank_transfer|8355 Michael View|Port Barbara|VA|05989|4236.09|338.17|9.01||0.0|
178|238|2025-04-18|09:48:11|delivered|credit_card|09193 Dana Glens|Robertmouth|HI|32371|844.67|70.34|1.81||36.33|
939|48|2025-05-28|09:48:11|shipped|paypal|92856 Banks Gateway Apt. 027|Mcintyreville|KS|34617|3734.46|297.94|10.26||0.0|
294|298|2025-04-04|09:48:11|processing|debit_card|53844 Parker Underpass Suite 306|North Anthonystad|MP|68522|6467.32|516.24|14.36||0.0|
1070|142|2025-08-26|09:48:11|delivered|credit_card|435 Michelle Forge Apt. 365|East Laurashire|DE|52380|720.67|56.9|9.37||0.0|
497|327|2025-05-23|09:48:11|shipped|paypal|3204 Miller Gateway Suite 596|New Joshuaview|TN|33336|6824.89|545.06|11.59||0.0|
1151|462|2025-08-23|09:48:11|processing|bank_transfer|106 Matthew Mission|East Jennifer|WY|16654|1522.59|121.81|0.0|FREE|0.0|
262|428|2025-06-07|09:48:11|pending|credit_card|0717 Stephens Corner|Lake Maria|SC|12822|1456.78|116.11|5.4||0.0|
1993|157|2025-06-08|09:48:11|delivered|debit_card|371 Nguyen Run Apt. 111|Waltersland|NC|93205|4274.3|341.92|0.36||0.0|
111|5|2025-06-12|09:48:11|shipped|debit_card|8713 Caleb Brooks Apt. 930|Lake Crystalbury|CA|04618|5447.91|437.1|8.77||24.67|
49|376|2025-04-23|09:48:11|pending|credit_card|515 Hebert Shoals|East Kevin|NE|36031|5804.22|465.74|13.58||31.05|
837|270|2025-07-24|09:48:11|shipped|credit_card|1818 Jones Route|West Reginaview|FL|30092|1139.3|91.14|0.0|RAISE|0.0|
874|141|2025-05-29|09:48:11|delivered|debit_card|1204 Jones Mountains|East Paula|KS|50515|3002.69|242.96|4.61|EACH|38.91|Rise interview fear against it visit.
542|274|2025-06-22|09:48:11|processing|credit_card|50975 Gomez Avenue Suite 265|North Allison|MH|20648|1818.54|145.47|0.18||0.0|
114|70|2025-07-18|09:48:11|pending|bank_transfer|477 Michael Lane|Port Christinebury|VT|10135|6257.87|500.28|4.35||0.0|
1084|326|2025-07-25|09:48:11|processing|debit_card|670 Cruz Cape Apt. 362|Patelport|AZ|71482|2003.84|159.2|13.81||0.0|
355|34|2025-07-14|09:48:11|pending|paypal|76617 Jones Common|Charleneland|DC|36547|3548.22|283.86|0.0||0.0|
1233|484|2025-07-01|09:48:11|delivered|credit_card|34838 Mark Shore Suite 382|Port Loriport|GU|00903|4368.96|349.13|4.8||0.0|
952|202|2025-04-05|09:48:11|processing|bank_transfer|357 Jackson Hills|Taraborough|NM|83789|5257.14|419.51|13.29||0.0|
125|497|2025-04-23|09:48:11|pending|credit_card|95744 Adrian Inlet Apt. 891|South Carolburgh|AR|26603|1096.41|87.52|2.46||0.0|
65|311|2025-09-06|09:48:11|processing|bank_transfer|1009 Conley Pine|Lindamouth|NV|64813|3468.32|276.7|9.59|CELL|0.0|
1810|493|2025-06-04|09:48:11|delivered|credit_card|9598 Deborah Haven|Shannonside|NY|60516|36.56|2.92|0.0||0.0|
235|464|2025-06-02|09:48:11|cancelled|paypal|584 Joseph Shoals Suite 601|East Rachelview|AS|32521|3930.36|313.2|15.36||0.0|
815|499|2025-06-15|09:48:11|pending|credit_card|45238 Morales Dam Suite 866|West Michelleshire|NY|54963|724.78|57.84|1.83|SCIENCE|0.0|
1828|38|2025-08-04|09:48:11|cancelled|paypal|68388 Jones Wall|South Andrewland|VI|41534|5266.69|422.42|0.0||13.57|
